track_id,track_name,peak_date,streams
2rGgIteiX209jWcsbS1MXq,bubbly,2019-09-20,214791
0PXp9QxBfSKGGpWUNaws2X,drama,2015-11-30,93801
3MlLMID86qXhSMDhniWqH1,worth it,2019-02-08,62137
7GY3zgp2k4ZiRWpuDJn0hR,cool j,2020-05-15,31685
0QcIQ2woCZxqSxZKgMJEkO,say less,2017-12-01,26531
07Qonra5xGHyjndj0gtOHy,how i feel,2016-07-07,11705
4Et7UMXB4fYDbPb5R6QYXp,ei pystyny hengittää (vain elämää kausi 10),2019-09-14,644869
4kmnEYi28JvRZoquA3vsld,yhtäccii (vain elämää kausi 10),2019-10-12,554845
5AlwvxhFh5Y0QdqX342msD,älä jätä roikkuu (vain elämää kausi 10),2019-09-21,503130
778K3TAURLLRf2fWwsgdcN,jääkukkii (jääkukkia) [vain elämää kausi 10],2019-09-28,478426
7yggIarl6HUQ80vYyDw73P,hei sisko,2019-12-21,406327
6KtdpvqtyfiYytHrkO1xik,new york (hollywood hills) [vain elämää kausi 10],2019-10-19,369710
1SVpTZr2u8LTWQJ8DBYpPx,mä en oo sun ainoo,2017-03-03,340740
2MDwWtZbi7WyyItC2MIg7x,ei taida tietää tyttö (vain elämää kausi 10),2019-10-05,314762
5QrDjXjNfBuOjMRfAMow0s,sä tarviit paremman kuin mä,2020-04-03,308430
6z5VqnMxOxaBlkqMjAuSbZ,sotke mut (vain elämää kausi 4),2015-10-31,298141
7fuGtyU6qr1XWH75hIkar2,jano (vain elämää kausi 4),2015-10-31,152090
2Cj03YEDVEgHgZs0kL5Z4Y,1972 (vain elämää kausi 4),2015-10-31,141069
7wEFDuQUahb0B93TJYA7kp,nelisilmä (vain elämää kausi 4),2015-10-30,130989
1NNnJFLijBtkEDQD9onrZ7,teini,2018-11-02,116215
4LdSnHn6G6kUUDF7LNf252,näinkö aina meille täällä käy (vain elämää kausi 4) - ain t that just the way,2015-10-31,108478
3wPOmPVAlAZcud0vpin51M,kas metsämökin ikkuna (vain elämää joulu),2019-12-24,104797
6euqCY2w8GcCAYFJe2PXuv,tyhjä huone (vain elämää kausi 4),2015-10-31,101908
3asSWQUmahQ0oRbrQIew7L,jouluriita (vain elämää joulu),2019-12-24,94505
1FNnCadWUDNzdz0CsCdIsj,kaivopuiston jää,2016-04-01,89402
29dz4xN6NA0nHbiAG3TcUT,kissavideoita,2015-09-11,83215
3SfkCjlGsJ4PwEpa36i1Nn,hyvä ihminen,2017-08-11,77013
1h3w4dYz9VtRSrZR8Pv3J6,siks ku mä halusin,2018-04-27,66027
4LPDMzzLAn9sENMgfx7WHH,kultakala,2019-03-08,47390
56HMxhuCEUppaXigic3NVt,totuutta ja tehtävää,2015-10-03,28113
3ssXFV0eFKU98rhDEHuCLR,lottovoitto,2015-10-03,27469
09XoA2XAp3DyQh1CwFvK5M,ei,2017-12-06,15419
1UR1g7D5j1AdpbjkRc3Xs3,lissu ja mä,2015-05-22,14626
6WE8CQZ7fIHhmx2YOl14gX,mul ei oo rahaa,2017-10-06,11706
2Uo4jxXKz6WOA6isTMDNb7,pyörii,2017-10-13,11152
5TdMMAmq0pFhAKtTKWxxUt,marijuana,2017-10-27,131504
41rOnZXVg3cLacziEBgkpW,devil in me,2018-01-27,4967160
3cQ8kXLcGHyPMQXcAnG8iI,kinder der straße,2020-05-07,3559015
3mp4eePgg5RCjKKhjqrXMH,ya maschara,2020-03-27,1306231
4Pfmq1CGxLyQBn2ux96Ey9,auf der jagd,2020-05-29,675265
5ksHKSmCucMmiiN5XLBRol,schicksal,2020-06-12,441234
61zmMyqRnSdu9qrllYwE8i,vart du än går,2015-10-19,3463484
1Ib7fdX3HYWckLJLBhbmZt,när kärleken tar slut,2015-11-08,1149229
2qw4MroGRm2dodX0ZxmDdF,raised in rain,2015-11-01,369792
3WG74KGCmqxidzowdmBpse,änglamark,2015-10-25,357217
5RFtGnEn9GFP9ztuIKqpYv,klippta vingar,2015-11-15,217329
59LBJEIdoT0kgoyeBDpbhJ,thank god for sending demons,2015-11-22,104948
3dk5Fcokv2NEcGcDtsVlfY,innan vi faller,2015-03-21,65162
4ADmfsFHHnjuSgzAXwcRyP,allt jag behöver,2019-06-21,40347
1waxcXUYLEme2y1qnubHma,zrovna jí to najelo,2019-12-24,1572425
1rNCFrpdHBD32kHmuEfMgM,fotbal a rap,2020-02-28,931178
3KOVDn7GSRJOt5UNUaOzx6,sem sober,2019-12-24,785837
1uky3F4GlIFqvRJNke9O1o,neni to moje vina,2019-12-24,430093
13yD6YGhloxy7vmAsJpRUW,hadi,2020-05-19,274926
13T1GbptLNeMV9hD0qy4GR,jsme jenom fakani,2020-05-19,265869
4Xo1EHnRyaxIbDY9zYUGCR,sex disco revoluce,2020-05-19,215021
6DWnLw48DO31G290UfQX2k,totti,2020-05-19,130887
0wwChx77Eq48TdhVg6DJ2R,every day,2019-12-24,127230
6wqHZB5XkgAGdUutzQtERK,rnb king,2020-05-19,119593
1nnAgKV9DEixJFSwaxdeJb,discoland flex,2020-05-19,117956
76R80eS9hyWFyK0flv2WoT,party u mě doma,2019-12-24,109940
4x3JB9jHA9LdRRLj2z8v46,"groupies have feelings, too",2019-12-24,108639
6sAoOHpb54hyiE7Vs3uskr,de to i bez lajn,2020-05-19,85758
4xsHptHKGjjD3KOKwpgCjX,kanonýr,2020-05-19,80657
2Yni456JbOklA4rzzW6TQn,alfa romeo,2020-05-19,77667
32FsmejnYYxj2UcnCduopM,poslední cigáro,2020-05-19,69509
0cx2p2abrRT7NnpysUtSKx,henny,2020-05-19,68637
30G49UxdrLTYj1zGm7zK0j,chtěla bys mě mít,2020-05-19,67133
4o7EzyHElOhg3dbOQFbLpZ,v noci hrajem bedny,2020-05-19,66389
03Z46quEgcYRi72u58xYRF,dobrý den,2019-04-29,56719
5g0rvlQdpkNxGuNtD1f94K,kariéra neni,2019-09-20,40282
3fpaRlL5f4AfInUYFZInwO,zkurveně sám,2019-06-16,10714
2ALo6TCnPaSmxrhWi9NUL6,místní odchovanec,2019-06-16,10555
3I5iq1JuKEPrlk4vzYjETi,valhalla,2019-06-16,6890
0pn7cKQy4C7qM9GYu7zQ1C,tah na branku,2019-06-16,6851
6NuDBNNgYaYvje6j6B9IYb,swag martin fenin,2020-03-10,6656
1IO4XXZQHFwsOKCYg0WaHJ,kellner,2019-06-17,6146
7zlT9QUyEgs6kMztps0ezd,airport směr milano,2019-06-17,5911
4zeSsDiyVQzEfycr0V4Qqx,mvp,2018-11-18,4521
2CZSfmIHHtJqNKEBZcJRda,volg mij,2018-08-31,782215
3ngW4Y9sxBoK8abawMEZ9C,addicted,2019-03-01,34092
1fbDgSDUVuP3ozKTQe7WAN,pompota,2019-06-21,1453356
4JVYIxsNlmvIH0WyXhXqQW,vihasenakin ihana,2018-12-21,786428
4BTGcyauPG7s9ECo5Qw90G,linko,2020-05-30,741356
7AnZCLvFktjQnhpzIaEUAW,pakita - remix,2018-08-31,313679
05FcQ9izuECoJn4C9ImqA3,kiitos & anteeksi,2019-10-04,168875
4y0ljdMBhnwXMVoH0t5jYU,aikapommi,2020-04-10,131502
3y9ik4LIoKYb6XR5kDWQUo,vemputa,2019-11-22,118449
2ijliK2eSpTtKZvebqXLee,mega-epidemia,2020-03-06,101608
4LTUBsLeIn8qcopkFwhwK9,jul i angora,2018-12-24,5747150
78RKj8Df8tRGFukJglsvCR,abaixa que é tiro - ao vivo,2019-03-16,5471449
11FYhkRcROFCXadsEW0ne5,otra vez,2019-02-08,570994
6y2IQZaol2y6LvQKwKDPeP,nutella,2019-02-19,398356
3quBZq7Sa1SfMyqeTNJWrS,uber sex,2019-02-08,168258
0oNGlVJcTr8E2BttutCUpq,modo avión,2019-02-08,54482
3kv1bxKBGyVuANjHul20HR,matuidi charo (psg),2015-10-03,4661666
1VziVXxYN9ycTL9eR3DjO6,gros bonnets,2015-10-03,889735
6KNVTVMbKzI0DrgO4YbLGj,on veux du yellow,2015-10-03,101226
3LGr5JAWTOOLTUpGPQ5ghB,tony montana,2015-10-02,45643
00AC6ImPFQiu9orJYpIZLr,claquer la monnaie,2016-06-03,36873
35pucCKt28NvIK88gpEEjl,faz gostoso,2018-05-05,4766634
4wyVZ3dS5Low0nVNBdWRN0,só love,2019-09-10,885617
3KpCU8HElDBWFm2KusPzB5,vem na vibe,2018-09-14,53367
57lZ2KHPunVNYfcfE7bOxg,má vida,2018-09-14,4094
3BJiF37kmX4HCfYSO7qBnQ,laxed – siren beat,2020-05-20,1661289
47CK1SBOe7VR65GEmZmPjk,laxed - siren beat,2020-04-30,245063
1NM1XuictEIvPuscutKMZV,bet you can t do it like me,2016-01-16,5713979
0OHlSoVq0IjB1Z7zeA18w2,man enough,2016-04-01,9442
00JJyGAD7XKm03u8ENGceO,what you do,2018-10-12,3246
4WgkIgAqRpq41AMDQnFNSE,no drama,2017-03-07,965840
4qT3t47e2tqOPa5HVtUKey,not gonna cry,2019-02-01,5432929
7gQ0Ujx0iQ6yxNTFukpwFx,without you,2019-01-18,88512
09phdtTcaeA2J5DLUG3Gk0,young,2019-03-08,80095
7BHTswtad7esqRArYEyFmD,never forgiving,2019-10-04,70382
5FAcTvTULUE7fs1hSoHk0g,let s blow our feelings up with dynamite,2020-04-03,14299
2m1gC6k79JDXgySEQzyDOi,pretty little secret,2019-10-11,12348
3u9PKhNvPHDRMRQDTIX7zJ,pamer bojo,2020-05-05,2982122
0EPuwZbCKltGEdmmIHhCBW,cidro,2020-05-05,966619
3ONY5PqtvttiLqM3VJtJMa,banyu langit,2020-05-05,923417
0BTYXGoq9b6REw7BQmmFxZ,suket teki,2020-05-05,236542
1wBT9CCMt0pLE9087GC7sa,layang kangen,2020-05-05,218373
6Vi03GGTJRZCclTig5cAXy,sewu kutho,2020-05-05,210903
1Cx1tBi1xRPWFUGyHhhtdM,stasiun balapan,2020-05-05,142610
1L89eC102aB1WTcwsiG8ZH,kalung emas,2020-05-05,106401
4TujN7qn4adtCUGbrfAP9z,tatu,2020-05-05,68866
3KYTK0Gy0KmjbWQMfPvBZT,dalan anyar,2020-05-05,65450
16TyOqPM9in3xs6uknTAvH,muhammad ali,2017-02-10,81848
27CRakBZ4CRjOGXjO8FYwx,i skyggen,2016-02-19,52493
6aOW2WnwGmIytSEyuDfvos,no no,2017-04-28,17195
0s2SwoByvYEVULfuD7ZbTi,min babba,2016-05-20,15279
0t98RfS9Pf45q9hZks9OQf,did it again,2017-07-07,12364
384PliIBe5J9Yzq2zdI9zJ,køyeseng,2016-03-11,9275
2n2GLT9BP1FRJxwVWwcx5E,sannheten sårer,2014-11-16,5541
4w05OzjFa1duKC7myTwN2W,wat heb je nou gedaan,2020-01-10,245088
6wX0FoHWzCYUnSj0N5ugV6,nu of nooit - akoestische versie,2016-09-04,44472
0xBEWdUBZgofee3V3scfOf,ik leef,2016-05-25,21473
5bgUX8hEytD3j6tGBGWTix,miljoen,2017-08-14,15825
2LGL71GENQR0oC9jMwTTZY,het regent zonnestralen,2020-04-27,5672059
3xYhgvNlu2nVIGIeA9sFm8,opnieuw,2016-11-03,222712
6QvZFugMaUscSFiqtvolmY,rewritten,2014-11-25,149190
2SVQnBgq1pza2bSILgZoMU,oesters & champagne,2017-03-10,142365
5LMONpOTkZp9mixdSbAwNm,niemand,2015-11-06,114031
15t1BZ45Gb49s4kivjn2k1,king for a day,2015-06-10,13201
5NelnGGAOKDVegkVkt8vfP,lievelings,2015-11-27,9539
4bdnmTm3yx2W5wTmTewkVD,só eu sei,2017-01-28,2774765
3HHZ6lDSL7DLfNSDlcT3bI,i need this girl,2016-09-09,1619234
47Sfqrh6K17VYJEagJMlki,rainha,2017-05-15,1255586
2dS2QSN9yX40CbuDVxqe73,nina,2018-02-20,10318
6OutGOBdLTH3ih0tAWfrdb,locodinho,2018-11-23,1403149
699vChUaGvvlGuwpItAIVY,when she loved me,2020-04-13,3458942
4p8qhuurSA5UOuMAFiyRSj,wintersong,2016-12-24,2258765
3yLCQ4GRSFlg3GmwlYQlzX,river,2014-12-24,84050
6YgKtmBkCAm2ew0JYZFVVd,god rest ye merry gentlemen,2017-12-25,32512
3xZMPZQYETEn4hjor3TR1A,angel,2015-02-13,8046
3VSFri2BxieCG7RtuxFMXr,長相廝守,2018-01-02,5667122
5Gci9UYK4J9yAYqWumfjXh,鬼滅之日,2020-06-12,2918
1SMBGgvOel4tAWavh3JwQG,你好,2018-08-17,2590
4MTC6rPy03WWhoEbYyrhRX,不停站,2017-11-26,1971
39fwy7Q1spclVNFeu64lgd,walang gana,2019-11-09,4277709
493h85YXHYDKA9jXhUxajA,no games,2018-01-12,876576
7BTraGhB2vTpyBTAOCJs3t,tengo sed,2019-05-31,331131
7HrU59VNYFctKvbRErOqSJ,mitt lag,2019-11-15,48102
5EJ6UD0ebNfxnliwv9pMmJ,play 66,2019-11-28,34030
3sKtVuFhNPFfVT1Uo0QoMh,20 lax,2018-01-12,19302
5JW8njiQorZ7m2VHYddTt6,hi bich,2017-09-22,192643
2xB64x7pRS8Qa9uuZktOnA,babyface savage,2019-01-14,28804
6SUxrwVN19Kmd9JfIbjJUj,these heaux,2017-09-28,6302
07ARBxsDbIdAxLwuRCkGJ4,lights out,2017-01-17,3890807
1YWd9BzGWXhFBRvDCdg1Th,selfish,2017-05-16,1694184
2geS45BIgEJ8JTU1qrWG1F,baby it s cold outside,2017-12-25,39460
7AdNd20xhJsdlOY93H5HiD,don t fight the music,2015-09-21,1772
65Kgj1ahD6LsvTFiyKX2Un,say yay! - eurovision spain - 2016,2016-05-16,3707248
11cf086T0gxzVy9KHh77Iq,say yay!,2016-05-15,1912423
6Gn02ZC8juXwQ10Xk7ACXx,the reason,2016-03-24,5614998
41TfjScHItR0d1k1N9tSr6,แค่นี้...พอ,2019-12-28,5472261
6IZSMn5QN0Y0KCbyz0cV7f,ไปเถอะ,2019-10-01,208947
6UHpkvKlKa31ZZBRAE0FR1,uçurtma,2020-01-10,4868766
3ptLWMkAIVkuet9EBWuibo,vazgeç gönül,2018-10-17,743640
6UtyNItDq79iHK6eevVq8h,potentie,2019-03-04,3229882
6VCajmKNB1XQYh67fsLrEV,frikandel speciaal,2019-11-01,2381400
5MQduN4agmSbDzRATJpoHz,freddy,2019-09-13,92480
6i60ipmwvOM6JFfjQx5wlQ,niks aan doen,2019-09-20,390046
4QKEFIXLvE0uhNLYgjfGLc,silencio,2018-04-07,5551680
711J1I0VfLoAqKX3d2b7PE,belong to u,2017-09-01,52582
3VaFDR5FuLjgZxJ36hV9LN,de ellos aprendí,2019-03-23,5602342
4QsnHKvJGVbWJs3Em9Mrcy,lost stars,2015-02-23,4495638
7u3lTMHvoF9eZ4ILagnur1,tell me if you wanna go home,2015-01-05,363548
0wTYNpZhOV10Z1TewNHcGB,like a fool,2014-09-16,265380
2IFBfjLX9z4GDkOVXb22QW,a step you can’t take back,2015-01-04,185374
0A3rvb6kD59v1mwd179iGD,coming up roses,2015-08-24,171130
5ol7uDVpF1pHQitme6AJpm,laung gawacha,2019-02-28,123291
3SmVGTMCmarY5aMkPRQWGD,avm,2019-11-27,5599353
3IP4qSMfGeqI2XqHFf25sj,芒种,2019-11-08,5750857
2FoNFhIM0ceuhrXrOXmbwe,la force,2018-12-14,597240
4EqatkYO1QLfQ1OTIFX2h0,j arrache tout,2018-12-07,533523
3wqrJ89mAK2DHAUOlpbyVx,c est la guerre,2019-06-28,325789
0Fu0YH9PpEYKXgNx9jJrSp,testament ii,2018-12-14,323158
0xY92s4P6TWLH0MiK4IXX5,fille bien,2018-12-14,277376
0WocnttSnYX7KAZdQ8RTYx,dans le vrai,2018-02-23,267306
74WFKwmOTxnZh08AvVmEiu,#sntl,2018-12-14,261217
2mzRJdicmZgMTXDdTZaW86,#rohffback,2018-12-14,252650
19musJNlqCgr3QjQ53mp8a,j ai passé l âge,2018-12-14,243416
4XwEisUZ1aMgtY2ayApbTT,aime moi à l imparfait,2018-12-14,238728
1oY0YfnjTTsmOy4alu5Aml,détrôné,2017-12-16,237278
20o8OE1CzLtTOHiuPpNYtx,broly,2017-09-29,202855
0bd52Jo3nNTTIcEtqv2mCC,hors de contrôle,2017-04-28,170831
04Gaas9ZthdCuf29plr0E2,français 2.0,2018-12-14,104656
3WuL7WjWd7k2SdnUgyI3IC,cadeaux de l éternel,2018-12-14,101502
6MNrgSjNTgY5ex4xhwUzpF,rohff game,2015-12-04,82014
0vJd5XuUvNMmJp84bZGgP0,comme en 46,2015-12-04,65786
3m39EpCI2owIVqfnQp9Rul,au max,2018-12-14,60759
0Y0AohrdtHgqXlOPBHbkzd,toutes les douleurs,2018-12-14,54537
7lT0EyDBGqOfs2gMGW8PJA,street crédibilité,2018-12-14,53447
6AyZtvuUeurmJk8fTXkhf9,malsain,2018-12-14,52772
6hN9KrNpxqecI2NcgWmXmb,teamrohff & honneur,2018-12-14,52535
1DWImWZqhB0ECnlbK75P0A,frérot 2.0,2018-12-14,49991
0iwJVeeHOd9ebpv9jrPSQp,9+4=13,2018-12-14,49729
5p16LXsv98MhzVi04KXktQ,solo,2020-03-27,46878
6Tbz058uggKOc7wrTLDi37,trop de fierté,2018-12-14,44337
2xN3HxDFeh2N3nhrZE8Wgo,à la zonmai,2018-12-14,40680
2nVxGau3s1kZSBF0Ung7Of,meurtrier,2018-12-14,40458
01A2oRiz2bSes7ylZgp9xv,dr dre,2018-12-14,40202
3lWzVNe1yFZlkeBBzUuZYu,bella ciao - música original de la serie la casa de papel/ money heist,2020-04-08,5812806
3w7JcualE0nqlKjjxRQwoU,beautiful,2017-03-13,174625
6DOfgtdh5i9Q7CeXh1qc0A,chica bonita,2016-10-13,4615988
5OAfmXuhng7wZLPKwMpJ0D,enloquecido,2016-02-19,974927
2yf5WfDf6k3t9mubbekgVe,luca lo stesso,2015-11-07,2678803
1Dj8LrVW2gNNZeO3tEFttY,una grande festa,2018-06-21,2584884
4rWK6vudoc74vFn8xrvu26,bologna è una regola,2016-03-22,307893
5304Pm7GsEnrAq9NywTxAD,fisico & politico,2013-10-13,15156
0hph5ZLIh4WG69ouwjQnxA,endelig jul igen,2017-12-24,2941040
1J8Qq7QAPIkCw7194hSllX,this is my life,2018-10-01,765607
0RzhNfAvAjWGVpjGqPQ9yF,langebro,2018-10-01,339013
2bHLKpSdVarDmfMZFabaBj,kvinde min,2018-10-01,314759
0OG78XRT8APWy1PWh4QBeH,"hva  gør vi nu, lille du?",2018-09-30,294924
5Or7qYzXrTvGLtGPdSq0zV,det bedste til mig og mine venner,2018-10-01,258525
2VpOH4YCOtbaD8i5lZ2CAU,masser af succes,2018-10-01,244420
0ostQyfU0tGSJxq0suO0K8,"det var inga, katinka og smukke charley på sin harley",2018-10-01,179149
55xW8Cmahhwz0z9MBRWtXV,rabalderstræde,2018-10-01,178301
0BlN2Rs1zLRc9Bot5jJGsL,strengelegen,2018-10-01,51618
276FbMdbeYo4QLjtFXosGN,kloden drejer stille rundt,2018-10-01,9557
5QC9tIcEAU6G4y3bDtJN5s,sirenesangen,2018-10-01,9557
7cU52fKPh3m91Wt7QZpnkl,geen rem,2019-08-09,2683047
3UXUL3IGNHmZnpg0enver4,voilà,2019-08-23,832828
51HXHk2xniMH2VGLaD07BX,acrobatiek,2019-10-11,543253
1K1X8hdg6RuYzET5pWDxVt,jungle,2019-10-11,175282
2BBYyNWl91wiki7PyJxdOs,omg,2019-10-11,33685
7H2KKIE1zcqLg8aU30fSxD,selfie,2019-10-11,29777
0isgLM37w6t0ftJcwz3ghn,hoe dan?,2019-06-20,26236
1oRUDE3J1o4vSBbJpVeltm,別說沒愛過,2016-01-05,1597497
2byW0LT0nuz836hI9p2GBJ,女孩 - 《放開那女孩 free that girl》 小巨蛋演唱會求愛主題曲,2015-07-17,1434349
5nKdR5pWiZnTAKMbw6u6D4,第一個想到你 - 電視劇 《後菜鳥的燦爛時代》片尾曲,2016-04-13,869634
6NFIcUXM3bszafoo0tHWgm,一個人 - 電視劇 《幸福不二家》片尾曲,2016-03-16,392785
2ZCPAzWWeFmEOab7Bywgtt,面具,2015-06-27,253538
67XVcu5wsv0t7pByrbPqpN,第一個想到你 - 電視劇《後菜鳥的燦爛時代》片尾曲 / 韓劇《太陽的後裔》片尾曲 / 韓劇《龍八夷》片頭曲 / 韓劇《家人之間 》片尾曲,2016-08-30,172019
2RHdJqvArTyff4ouqVgySo,luvin  u - 2016美國棉年度代言主題曲,2016-06-07,129456
03PKZKaaflLteXAbL58s2d,雙棲動物,2020-03-17,119332
3KaehC9P79WSKjpCbPy4Dp,intro,2016-07-15,99833
2bokrUd6SDMO1sjtexoApk,一口一口,2020-04-17,92686
37SDUos0RhGO4VhPd7udf7,在意,2018-06-30,83392
3Fqk6GqrgfTP7GBUBCIBEd,如果再見 - 電影《極樂宿舍》主題曲 / 韓劇《龍八夷》片尾曲 / 韓劇《我女婿的女人》片尾曲 / 韓劇《請回答1988》片尾曲,2018-10-11,57755
2V30RtiPkTzr1IwtReyO7x,而立,2019-09-17,42657
4y64YpWGJFMbbeqWqozdav,清爽 up,2019-06-18,34810
2475lyYy6HGK1jYrXhuDXq,有沒有,2016-07-18,22101
4MoODCxRxqn0nqY00ghDHd,慢慢等,2015-09-10,15795
61myeQaClSPNzyRxKxeulI,崑崙鏡 - 《崑崙鏡》遊戲主題曲,2015-10-30,15485
474O4o21AVo3XNJjCvWZPE,別來無恙,2016-01-22,15175
2lZZ1rGY4bW3d4mHp6YdHT,狼,2016-06-27,14078
5gHeeKwemqYYyv6BoQOdrQ,為了你活,2016-02-26,13192
0Cs2nm2g4oMEbR5xz58Var,在你身邊 - 電視劇《愛的生存之道》片頭曲,2015-09-12,11700
2m3CrcFgbKUJv2uEFE7ihT,因為愛,2019-05-09,6602
7MxsFYVsSW7zFJ4DdH37V5,玩遊戲 - office 365 無限長 mv 你來創主題曲,2015-09-30,6313
2n4Q5ZGoXxw49YXYisOdjw,"別說沒愛過 - 電視劇 《致,第三者》片尾曲",2018-08-15,2674
2OqQDFY4MgzkAoAZ67CscA,sundo,2019-02-19,5580798
4BzTdCoD7hikdvNIo1k6W4,aunque ahora estés con el,2017-02-16,3118148
1U0Iv0dVkdRhqXg1LJlusm,¿qué vas a hacer?,2019-01-18,2251118
1Vf8z4kCc1eihrxwt5lcSw,quién diría - versión novela,2016-02-18,54683
2NTSedGwhyDq925dbSVxcK,amparito,2015-12-25,13502
2AluO6kiBPvkn3KFV1wVOW,no te vayas,2014-11-25,10451
1fDRrG6n3LcuzZcsQDEFhW,será,2015-05-18,3389
3e4lLl0zCsOmiXjl9rBfNk,te adoraré,2020-03-10,1471
09feBGdHhXOECluqKwOoXL,rumit,2020-03-18,5696716
1LyZX8u8DqVFULMViZUwcn,"quiero, quiero y quiero",2020-01-10,5125730
7DEAcRsBebaz7XeyMG6hqO,desamortil,2018-09-14,55553
6JR7vrAdMYCrB4YGKUurCd,yo,2019-09-20,36339
7z1uKD8M4vPwO1ouhcJJ7e,sakit,2019-08-29,2678766
38KjN4qf4PlCiPPjdYZs0s,ilusi,2019-09-13,2489232
0PezvOkz7ln68nI4D0CJ3x,jatuh cinta,2019-08-30,399259
1OlInnJssr9pXY0Ooa0SDT,ยังคิดถึง...(same),2019-10-16,2142918
0xBShp4NOIh5ChC55Xj0zz,ที่เก่า,2018-03-12,739917
4vI3jw8Fi8fDH0gGWzttGt,ยังรอ…,2019-11-25,682559
01OV7S5Hn7tsLXtisTdzNO,ด้วยความยินดี,2018-09-20,573399
6yv3mmMy77HFmlgXtr3rmu,มาตรฐานสูง,2020-06-05,79411
1eadPrzB2P0ikQcqhKSAtv,zombie,2018-06-07,5563512
6jZBYN0CFwshqb6i3m4HOL,rawstarr  til i die,2019-08-31,5559022
6H9H6BYpuWycXP9HEx3vdJ,seguimos laborando,2019-11-23,5558538
2G0UzHcch5v4KCmedO1t95,på kroken,2016-05-04,4961382
7qV8wgrRmdfKya7F7anvEj,go,2016-09-16,363427
0NYN6KAaQzCeCtGcLLVkU9,frukt og grønt gjør susen,2019-01-23,231740
7uQJEO48yTEk2H0Y1VuLzU,the banjo,2014-08-22,5334128
1DPxxGgNOy8uoknZb7NGoV,forever young,2017-04-06,122259
4Dh389WW7FrH42zT3ytDdd,altijd,2019-10-12,110767
5xI7X8enctEHtMFylP8T6C,jij & ik,2014-10-25,109395
1QdKAO1nlkmECl3BpOPIG1,kom dichterbij me (met broederliefde),2016-09-24,100190
2KAHvOdfImcj2obVo60CfN,wij zijn nederland,2019-07-07,27962
24rX7MM5gGGxNk7QMN3HEd,recht uit m n hart,2015-02-03,5874
6bpHyk5xd0JL1cl99fJeCI,roi,2019-05-19,5500270
6J13SU1vaEps76qEpIXDnr,monarchie absolue,2019-10-11,50657
3J1zbyaI1m4t8oRGgF56oi,verano en parís,2019-10-18,537472
1JtbvdEZT9v3plWKHT2qe3,mohamed salah,2018-06-15,330923
7s6goYo4F4ezUsqeTktuXd,brutalität,2018-07-27,128548
6eFnqlXccwUtcg4z9MHQiz,villa,2019-12-13,107086
1O1JnuQFkhxSzTcQpu3PuU,hme,2018-11-23,86697
14E78iL8Qk7W3ZInIwub0D,1 million,2019-02-01,67212
28nDq3zrhDHoGXv3wXH1Qi,tam die gangstas,2018-03-09,56417
6YG9c7eYT0I7aub9ltT9Vu,rockafella,2017-11-19,33849
2Bsg6EfrmEx0x0eC8v4vuG,栞,2020-05-21,4777465
4v6edT4Ogf8qXGphyFfg1u,イト,2018-09-26,755368
1k060Zgb0XKvDJWyR2zlWN,陽,2017-03-11,53489
7jjDw6alw2XkyTKvdWZtYE,僕は君の答えになりたいな,2016-11-12,20381
2hfWgdFqOUUAVo6GhiFpOD,true love,2016-10-18,15934
3IGX6gPyuGV7HnclV9X7oH,愛す,2020-02-06,13876
0QUnzLeB2USzFv8OqJe8S8,olvídala,2019-12-25,1590453
4frx1sI3l2Chq71SLHjiSx,si tu amor no vuelve,2020-02-03,809635
1fbRYLGk6VJQheSL5XcFKj,niña bonita,2020-04-26,796203
1EiRuVyMKA7uSSeuWgCJiu,me ilusione,2020-04-26,749628
0xkSIbrN1wLCjRHSZjpNHv,quiero que seas mi estrella,2020-04-26,586010
0pgnRjCupIUPCscgwTFTZ2,me vas a extrañar,2020-04-26,545263
0HPVcdtXABd0hUudn4UceE,un osito dormilón,2020-04-26,227823
2hYJG9xfiIHtbHLodOrwzu,como te olvido,2020-06-07,194095
3oHPbgbs9FvvqmLCvLzukR,una como tu,2020-04-26,84269
7gzshjmeHhAIv17oeBOlHC,como expresar lo que siento,2020-04-26,49811
1jhTiq4t1DTQw2aK20EsL0,distintos destinos,2019-12-25,7768
6FiXFaX2iJGvLAXocJ62DE,manatial de amor,2020-04-26,5923
78hFU5ACzAz7GTQJezkOsL,trap cv,2019-11-08,1535687
7wdPAwQYwxz1sQJtZQee7j,lifestyle,2020-02-18,76692
6CvTbrBxxc5jFwqsivhpxh,anziety,2017-05-05,2837320
4ut9fdC5ncgcvCo0KaphNY,thank you (ft. lucy rose & the rattpack),2018-09-28,1922625
1zucHJN4WKHIzSL4FyiJw9,innermission,2015-11-13,760678
6om90uA35U78pcdHkoJlt2,gamble,2015-05-23,13360
3mUzVkGGuyUpk1mEuacNdC,sonjas sang til julestjernen,2019-12-24,3101127
5fXpkbXNX6QJGQvxnYqaqK,vi tenner våre lykter,2019-12-24,1651602
5d62LifBoXzOK97vHCZye9,en stjerne skinner i natt,2014-12-24,597647
20cYWZlNTN4Nkw2CXrCoD9,julekveldsvise,2014-12-24,106325
1OGj9spQ5o8VkF9wlStk1P,det lyser i stille grender,2014-12-24,46824
0xBQvh2KBW3uQwpBevLjP6,nå tennes tusen julelys,2015-12-24,20968
5UI6leBNdsa4cHQnOo5huq,jeg er så glad hver julekveld,2014-12-24,8741
